file_name,category,xmin,ymin,xmax,ymax
train00480.jpg,6,427,456,628,579
train00480.jpg,6,387,563,545,619
train00480.jpg,3,731,341,898,541
train00480.jpg,8,329,159,581,398
train00480.jpg,3,600,132,756,293
train00481.jpg,6,249,278,475,501
train00481.jpg,7,386,261,498,343
train00481.jpg,3,112,257,250,360
train00481.jpg,7,391,279,509,377
train00481.jpg,3,270,323,487,468
train00482.jpg,7,102,99,191,261
train00482.jpg,7,222,88,276,154
train00482.jpg,7,104,146,151,269
train00483.jpg,6,11,166,80,407
train00483.jpg,3,11,379,94,504
train00483.jpg,7,157,192,236,417
train00484.jpg,7,143,283,581,430
train00484.jpg,1,295,384,607,507
train00484.jpg,5,114,221,241,268
train00484.jpg,6,92,194,667,572
train00484.jpg,8,813,280,952,483
train00484.jpg,5,395,299,499,368
train00484.jpg,0,468,189,545,231
train00484.jpg,0,484,161,552,193
train00484.jpg,0,113,264,184,296
train00484.jpg,3,77,245,122,304
train00484.jpg,0,899,445,964,486
train00485.jpg,2,119,174,468,288
train00485.jpg,7,264,174,492,253
train00486.jpg,0,143,249,368,377
train00486.jpg,4,288,311,581,441
train00486.jpg,5,118,357,248,430
train00486.jpg,5,369,258,479,311
train00486.jpg,1,145,183,514,291
train00486.jpg,7,240,299,666,339
train00486.jpg,8,128,242,583,490
train00486.jpg,0,345,216,435,268
train00487.jpg,1,356,266,518,564
train00487.jpg,7,201,400,408,601
train00487.jpg,0,301,518,468,693
train00487.jpg,4,189,398,345,632
train00487.jpg,3,252,593,380,697
train00487.jpg,3,158,518,283,626
train00487.jpg,3,95,244,253,462
train00487.jpg,0,154,409,209,476
train00487.jpg,0,233,620,311,676
train00488.jpg,7,3,54,325,235
train00488.jpg,7,15,88,118,212
train00489.jpg,8,166,190,326,354
train00489.jpg,4,178,103,385,439
train00489.jpg,8,1015,216,1117,392
train00489.jpg,5,1009,100,1054,201
train00489.jpg,5,1054,41,1131,129
train00489.jpg,4,1078,275,1157,394
train00489.jpg,8,61,201,240,366
train00490.jpg,7,366,127,540,367
train00490.jpg,4,256,241,506,567
train00491.jpg,3,43,93,153,262
train00491.jpg,4,111,127,156,191
train00491.jpg,4,108,176,156,238
train00491.jpg,7,85,265,214,285
train00491.jpg,7,38,67,73,228
train00492.jpg,5,487,189,606,217
train00492.jpg,5,513,152,646,207
train00492.jpg,0,430,211,596,278
train00492.jpg,7,328,179,463,219
train00492.jpg,4,300,162,376,254
train00492.jpg,6,571,195,678,314
train00492.jpg,5,186,158,294,195
train00492.jpg,5,191,155,282,226
train00492.jpg,0,380,432,490,490
train00492.jpg,0,322,132,390,157
train00492.jpg,0,324,150,406,201
train00492.jpg,0,237,145,309,168
train00492.jpg,6,162,126,321,298
train00493.jpg,7,213,479,365,567
train00493.jpg,8,244,489,448,586
train00494.jpg,1,296,136,647,463
train00494.jpg,6,305,417,527,619
train00494.jpg,5,190,419,305,496
train00494.jpg,7,177,365,338,501
train00494.jpg,7,1021,234,1091,397
train00494.jpg,6,992,220,1077,419
train00494.jpg,1,1068,211,1127,383
train00494.jpg,0,973,193,1029,283
train00495.jpg,1,183,263,515,524
train00495.jpg,6,140,391,350,568
train00495.jpg,7,205,363,447,547
train00495.jpg,4,219,313,320,409
train00495.jpg,6,87,81,608,610
train00496.jpg,7,185,454,494,611
train00496.jpg,7,149,509,406,585
train00497.jpg,6,88,182,567,457
train00497.jpg,8,310,239,429,547
train00497.jpg,2,130,223,246,494
train00497.jpg,7,79,248,143,391
train00497.jpg,5,188,153,306,216
train00497.jpg,5,576,297,619,416
train00497.jpg,7,75,242,316,387
train00498.jpg,6,91,294,411,624
train00498.jpg,7,397,428,536,553
train00498.jpg,7,168,612,328,639
train00499.jpg,4,233,203,425,573
train00499.jpg,5,355,239,436,331
train00499.jpg,7,144,193,583,320
train00500.jpg,0,196,277,329,360
train00500.jpg,8,285,221,486,305
train00500.jpg,7,141,116,404,289
train00500.jpg,4,619,176,720,283
train00500.jpg,6,497,92,663,267
train00500.jpg,6,502,281,734,352
train00500.jpg,5,547,315,655,345
train00500.jpg,5,978,291,1040,388
train00500.jpg,5,604,275,729,304
train00500.jpg,5,375,283,475,335
train00500.jpg,6,331,302,537,368
train00500.jpg,5,176,340,302,367
train00500.jpg,0,467,245,530,302
train00500.jpg,0,610,287,685,321
train00500.jpg,0,336,311,412,348
train00500.jpg,0,324,118,439,181
train00501.jpg,7,161,143,616,352
train00501.jpg,4,203,175,494,321
train00501.jpg,7,233,334,330,438
train00501.jpg,5,195,340,292,418
train00501.jpg,7,168,230,488,380
train00501.jpg,1,204,394,278,541
train00502.jpg,6,152,110,701,462
train00502.jpg,7,210,277,592,488
train00502.jpg,7,188,389,315,474
train00502.jpg,7,1059,2,1163,345
train00502.jpg,5,173,291,231,400
train00502.jpg,5,169,375,221,488
train00503.jpg,1,257,263,457,520
train00503.jpg,8,262,466,563,668
train00503.jpg,7,298,574,398,654
train00503.jpg,7,380,307,608,543
train00503.jpg,8,672,394,782,574
train00503.jpg,2,1002,244,1168,377
train00503.jpg,5,1032,540,1081,611
train00504.jpg,0,86,12,209,257
train00504.jpg,6,112,214,237,345
train00504.jpg,7,200,120,609,230
train00504.jpg,7,227,1,401,187
train00504.jpg,6,249,93,432,252
train00505.jpg,6,433,293,615,463
train00505.jpg,4,266,252,595,422
train00505.jpg,2,117,361,444,478
train00505.jpg,1,86,113,352,398
train00505.jpg,7,85,103,286,359
train00505.jpg,3,227,295,604,385
train00506.jpg,5,200,112,246,237
train00506.jpg,1,234,202,605,338
train00506.jpg,7,162,185,346,450
train00507.jpg,1,793,241,919,363
train00507.jpg,7,116,201,218,313
train00507.jpg,7,111,233,281,425
train00507.jpg,5,96,193,229,227
train00507.jpg,7,805,380,891,507
train00507.jpg,6,789,228,1128,563
train00507.jpg,6,774,348,907,512
train00507.jpg,7,821,347,925,497
train00508.jpg,6,267,225,821,574
train00508.jpg,1,362,248,770,420
train00508.jpg,7,576,353,642,602
train00508.jpg,6,548,451,747,576
train00508.jpg,5,615,541,704,629
train00508.jpg,4,701,523,770,597
train00508.jpg,8,615,442,721,616
train00508.jpg,0,797,377,831,437
train00508.jpg,0,759,457,814,527
train00508.jpg,0,831,257,862,311
train00509.jpg,1,86,231,309,562
train00509.jpg,7,918,200,989,344
train00509.jpg,3,1008,211,1180,442
train00509.jpg,3,265,331,391,549
train00509.jpg,5,1064,231,1155,358
train00509.jpg,5,107,423,195,531
train00509.jpg,5,963,369,1040,493
train00509.jpg,4,1010,425,1107,518
train00509.jpg,6,910,299,1059,452
train00509.jpg,6,168,385,337,531
train00509.jpg,5,188,483,281,580
train00509.jpg,3,994,158,1174,295
train00509.jpg,7,57,261,263,460
train00509.jpg,0,977,338,1058,412
train00509.jpg,0,944,325,995,385
train00510.jpg,6,58,38,635,403
train00510.jpg,7,289,342,473,414
train00510.jpg,7,94,349,473,406
train00511.jpg,2,196,283,411,581
train00511.jpg,7,233,416,298,621
train00511.jpg,3,53,138,351,331
train00511.jpg,3,133,477,407,586
train00511.jpg,8,392,345,566,547
train00511.jpg,7,192,436,241,530
train00512.jpg,0,454,190,664,368
train00512.jpg,7,461,198,576,528
train00512.jpg,7,492,147,679,309
train00512.jpg,6,585,286,767,425
train00512.jpg,6,617,176,751,315
train00512.jpg,5,534,155,591,241
train00512.jpg,6,546,139,748,331
train00512.jpg,3,561,306,818,422
train00513.jpg,6,0,27,288,360
train00514.jpg,5,563,451,664,489
train00514.jpg,1,973,396,1055,506
train00514.jpg,5,968,483,1055,545
train00515.jpg,1,292,286,711,489
train00515.jpg,7,380,385,698,451
train00515.jpg,3,347,191,678,400
train00515.jpg,6,373,136,796,405
train00515.jpg,1,979,184,1092,335
train00515.jpg,5,953,285,988,367
train00515.jpg,6,643,321,829,408
train00515.jpg,2,1053,110,1264,211
train00516.jpg,5,182,287,290,328
train00516.jpg,7,273,352,507,527
train00516.jpg,6,253,252,429,390
train00516.jpg,3,389,101,575,216
train00516.jpg,6,1021,122,1081,329
train00516.jpg,5,183,316,270,353
train00516.jpg,5,996,173,1042,301
train00516.jpg,4,272,462,385,497
train00517.jpg,5,31,12,96,98
train00517.jpg,8,1,75,87,346
train00517.jpg,7,0,78,92,249
train00518.jpg,3,198,528,574,646
train00518.jpg,5,217,545,280,615
train00518.jpg,2,582,299,692,623
train00518.jpg,5,861,169,915,272
train00518.jpg,5,850,240,880,334
train00518.jpg,3,850,171,991,441
train00518.jpg,5,672,507,724,610
train00519.jpg,2,118,307,294,512
train00519.jpg,7,3,305,220,552
train00519.jpg,7,3,308,224,508
train00520.jpg,6,28,37,159,237
train00520.jpg,0,4,255,99,407
train00520.jpg,7,204,109,259,292
train00520.jpg,4,45,17,177,331
train00520.jpg,7,197,109,231,267
train00520.jpg,3,37,315,210,484
train00521.jpg,6,112,311,234,466
train00521.jpg,2,126,231,345,495
train00521.jpg,3,287,230,514,447
train00521.jpg,8,191,224,394,352
train00521.jpg,7,167,229,379,341
train00521.jpg,6,114,325,269,510
train00521.jpg,5,1053,243,1129,348
train00522.jpg,7,145,140,245,280
train00522.jpg,5,168,236,210,352
train00522.jpg,7,1,260,251,314
train00522.jpg,0,1,163,168,287
train00522.jpg,4,1,73,140,226
train00523.jpg,1,857,114,1001,249
train00523.jpg,7,838,270,1004,398
train00523.jpg,7,842,308,898,463
train00523.jpg,7,114,228,189,362
train00523.jpg,7,104,265,280,471
train00523.jpg,5,109,408,242,473
train00523.jpg,5,852,415,966,461
train00523.jpg,6,834,226,941,407
train00524.jpg,8,275,158,573,275
train00524.jpg,7,127,220,435,376
train00524.jpg,6,96,243,213,429
train00524.jpg,5,117,191,155,312
train00524.jpg,5,1026,311,1085,415
train00524.jpg,7,94,304,124,413
train00524.jpg,0,116,379,152,457
train00525.jpg,5,205,296,326,399
train00525.jpg,8,323,457,523,562
train00525.jpg,3,13,443,286,546
train00525.jpg,6,176,484,372,589
train00525.jpg,7,258,479,352,559
train00526.jpg,1,2,370,397,528
train00527.jpg,2,149,99,565,211
train00527.jpg,7,369,156,452,334
train00527.jpg,8,78,251,301,334
train00528.jpg,7,258,274,705,499
train00528.jpg,6,324,319,719,511
train00528.jpg,1,313,358,542,490
train00528.jpg,0,620,233,680,334
train00529.jpg,4,135,110,313,505
train00529.jpg,3,262,97,394,339
train00529.jpg,3,763,273,925,470
train00529.jpg,8,313,168,475,358
train00530.jpg,7,32,84,350,122
train00530.jpg,7,132,103,250,168
train00531.jpg,1,255,238,490,471
train00531.jpg,0,176,334,265,465
train00531.jpg,6,204,334,328,443
train00531.jpg,6,237,210,368,372
train00531.jpg,6,197,172,302,320
train00531.jpg,7,1057,178,1121,411
train00531.jpg,5,968,239,1017,372
train00531.jpg,6,965,273,1098,462
train00531.jpg,8,1008,447,1134,571
train00532.jpg,6,224,93,431,245
train00532.jpg,7,190,188,291,297
train00532.jpg,5,146,154,189,284
train00532.jpg,3,263,31,439,131
train00533.jpg,7,232,582,412,636
train00533.jpg,5,178,242,279,316
train00533.jpg,5,186,373,264,482
train00533.jpg,2,409,225,516,514
train00533.jpg,1,459,376,632,559
train00533.jpg,8,479,211,622,537
train00533.jpg,6,288,400,684,634
train00533.jpg,6,1005,283,1151,471
train00533.jpg,4,1068,311,1213,613
train00533.jpg,5,1007,465,1070,566
train00533.jpg,5,1046,476,1096,570
train00534.jpg,7,168,126,342,202
train00534.jpg,2,371,30,533,353
train00534.jpg,8,905,340,981,557
train00534.jpg,5,913,214,958,339
train00534.jpg,3,191,250,472,364
train00534.jpg,6,165,98,291,283
train00534.jpg,5,946,135,981,224
train00534.jpg,6,174,68,386,192
train00535.jpg,7,204,56,273,257
train00535.jpg,7,241,92,266,218
train00536.jpg,8,458,296,695,553
train00536.jpg,7,389,183,579,308
train00536.jpg,0,76,185,257,382
train00536.jpg,5,380,368,509,409
train00536.jpg,1,276,143,456,368
train00536.jpg,6,142,55,677,544
train00537.jpg,7,146,206,301,391
train00537.jpg,7,107,227,240,398
train00537.jpg,6,150,92,371,144
train00537.jpg,5,462,222,504,327
train00537.jpg,2,259,128,596,249
train00537.jpg,4,210,256,518,350
train00537.jpg,3,200,196,393,333
train00538.jpg,0,128,194,181,405
train00538.jpg,6,166,244,198,423
train00538.jpg,8,166,308,295,490
train00538.jpg,0,225,241,457,293
train00538.jpg,8,206,105,497,282
train00539.jpg,3,61,196,173,432
train00539.jpg,7,114,189,222,294
train00540.jpg,3,1021,312,1097,475
train00540.jpg,3,274,482,543,597
train00540.jpg,7,397,511,743,602
train00540.jpg,8,488,141,648,274
train00540.jpg,0,628,171,753,313
train00540.jpg,2,573,292,768,561
train00540.jpg,3,308,285,560,392
train00540.jpg,3,541,423,709,616
train00540.jpg,6,675,310,814,471
train00540.jpg,6,550,352,713,551
train00540.jpg,5,349,385,417,496
train00540.jpg,5,378,360,456,473
train00540.jpg,7,628,334,690,498
train00540.jpg,6,672,277,817,422
train00540.jpg,0,1031,353,1090,371
train00540.jpg,0,1016,375,1102,424
train00540.jpg,0,601,226,650,288
train00540.jpg,0,561,210,576,278
train00541.jpg,5,287,476,406,509
train00541.jpg,7,383,490,559,549
train00541.jpg,5,452,415,556,495
train00541.jpg,8,221,433,411,541
train00541.jpg,6,172,234,278,382
train00541.jpg,5,171,355,253,435
train00542.jpg,6,158,498,343,589
train00542.jpg,6,318,328,521,477
train00542.jpg,5,151,196,260,303
train00542.jpg,3,347,358,617,532
train00542.jpg,8,69,218,384,515
train00542.jpg,7,339,400,497,455
train00542.jpg,0,472,426,555,470
train00543.jpg,7,233,190,420,307
train00543.jpg,4,123,224,576,423
train00543.jpg,5,206,270,330,306
train00543.jpg,5,284,241,400,265
train00543.jpg,3,557,161,661,367
train00544.jpg,7,215,123,346,269
train00544.jpg,7,166,149,292,267
train00544.jpg,7,290,234,366,327
train00545.jpg,2,291,248,446,585
train00545.jpg,8,4,442,295,637
train00546.jpg,1,256,172,650,302
train00546.jpg,3,208,296,372,635
train00546.jpg,2,316,269,444,578
train00546.jpg,8,167,433,286,618
train00546.jpg,6,112,366,244,538
train00546.jpg,5,147,519,256,574
train00546.jpg,6,83,354,257,545
train00546.jpg,5,118,291,245,400
train00546.jpg,0,145,177,192,298
train00546.jpg,0,132,509,182,581
train00546.jpg,3,124,137,347,346
train00547.jpg,6,158,61,342,256
train00547.jpg,2,250,150,351,460
train00547.jpg,1,164,58,483,206
train00547.jpg,7,173,156,436,294
train00547.jpg,4,131,178,232,480
train00547.jpg,3,128,201,447,429
train00548.jpg,4,113,41,220,276
train00548.jpg,5,219,78,258,200
train00548.jpg,5,225,193,326,294
train00548.jpg,8,115,225,277,329
train00548.jpg,7,87,200,357,552
train00548.jpg,3,215,127,346,407
train00548.jpg,3,329,187,449,380
train00548.jpg,3,309,314,453,395
train00548.jpg,8,445,134,531,352
train00548.jpg,6,255,112,440,199
train00548.jpg,6,313,196,460,260
train00548.jpg,4,929,105,1019,324
train00548.jpg,0,39,204,91,271
train00548.jpg,0,275,84,351,131
train00548.jpg,4,282,30,383,152
train00548.jpg,0,255,179,311,240
train00549.jpg,7,412,336,685,476
train00549.jpg,2,381,139,555,332
train00549.jpg,4,631,90,807,219
train00549.jpg,8,473,11,889,399
train00550.jpg,4,287,182,451,518
train00550.jpg,5,290,316,387,400
train00550.jpg,4,909,241,987,615
train00550.jpg,3,784,472,947,675
train00551.jpg,5,383,127,471,255
train00551.jpg,5,411,128,497,238
train00551.jpg,7,150,217,479,373
train00551.jpg,1,200,130,314,528
train00551.jpg,0,174,330,321,492
train00551.jpg,6,117,370,255,525
train00551.jpg,5,999,349,1030,429
train00551.jpg,5,1005,410,1046,504
train00551.jpg,0,971,265,999,327
train00551.jpg,0,246,354,299,461
train00552.jpg,1,199,342,361,646
train00552.jpg,6,481,304,608,465
train00552.jpg,5,569,383,626,489
train00552.jpg,7,246,230,339,520
train00552.jpg,0,318,387,406,500
train00552.jpg,8,269,158,520,508
train00553.jpg,7,205,187,501,356
train00553.jpg,7,438,291,523,403
train00553.jpg,8,230,478,537,606
train00553.jpg,8,529,394,640,580
train00553.jpg,5,825,262,881,311
train00554.jpg,3,171,124,543,258
train00554.jpg,3,106,121,274,394
train00554.jpg,4,89,380,441,498
train00554.jpg,4,181,209,572,338
train00554.jpg,4,83,232,200,386
train00554.jpg,7,196,330,243,416
train00554.jpg,5,715,387,827,471
train00554.jpg,6,752,276,896,466
train00554.jpg,7,716,191,762,291
train00554.jpg,5,762,66,802,178
train00554.jpg,7,731,69,798,356
train00554.jpg,0,694,418,725,482
train00554.jpg,7,201,186,407,334
train00555.jpg,5,409,231,500,335
train00555.jpg,8,325,252,522,420
train00555.jpg,1,204,311,441,557
train00555.jpg,8,156,394,287,510
train00555.jpg,6,187,288,336,354
train00555.jpg,8,240,211,319,335
train00555.jpg,4,255,128,485,240
train00555.jpg,0,350,204,429,244
train00555.jpg,0,212,172,273,216
train00556.jpg,6,647,325,863,698
train00556.jpg,8,271,293,519,594
train00556.jpg,8,0,349,216,571
train00556.jpg,6,62,297,454,656
train00557.jpg,4,113,135,227,438
train00557.jpg,7,130,78,481,285
train00557.jpg,4,209,264,335,429
train00557.jpg,4,227,170,583,325
train00557.jpg,7,208,63,268,262
train00557.jpg,7,1004,289,1064,381
train00557.jpg,3,77,86,245,469
train00558.jpg,6,834,148,931,339
train00558.jpg,0,832,143,947,345
train00558.jpg,5,925,161,961,279
train00558.jpg,7,870,379,940,474
train00558.jpg,6,167,356,323,437
train00558.jpg,7,185,255,370,346
train00558.jpg,1,164,171,500,361
train00558.jpg,2,304,140,603,378
train00559.jpg,7,16,199,239,500
train00559.jpg,5,183,254,316,307
train00559.jpg,4,362,461,436,488
train00559.jpg,7,39,173,287,489
train00559.jpg,4,313,435,385,472
train00560.jpg,8,86,5,305,287
train00560.jpg,6,154,76,750,566
train00560.jpg,1,196,310,501,531
train00560.jpg,7,312,325,541,423
train00560.jpg,1,1022,354,1166,489
train00561.jpg,7,273,392,382,512
train00561.jpg,6,82,178,634,668
train00562.jpg,7,6,137,309,237
train00562.jpg,7,17,2,154,28
train00563.jpg,4,276,128,452,418
train00563.jpg,2,238,159,535,313
train00563.jpg,6,85,156,209,364
train00563.jpg,8,80,318,258,496
train00563.jpg,7,81,339,213,441
train00563.jpg,3,173,127,323,379
train00563.jpg,5,246,197,296,317
train00564.jpg,4,128,165,404,457
train00564.jpg,4,122,329,384,521
train00564.jpg,4,225,229,562,488
train00564.jpg,8,166,470,365,556
train00564.jpg,3,131,406,498,569
train00564.jpg,7,110,165,146,401
train00564.jpg,3,94,144,245,475
train00565.jpg,8,450,275,765,520
train00565.jpg,0,191,69,392,260
train00565.jpg,7,162,356,498,403
train00565.jpg,6,102,120,260,285
train00565.jpg,5,99,278,157,399
train00565.jpg,7,209,338,296,460
train00565.jpg,7,865,221,1031,277
train00565.jpg,3,85,179,258,396
train00565.jpg,3,942,179,1026,397
train00566.jpg,5,365,172,401,288
train00566.jpg,7,383,50,732,172
train00566.jpg,1,476,33,721,135
train00566.jpg,5,687,112,743,225
train00566.jpg,1,976,255,1091,513
train00566.jpg,3,609,214,673,322
train00567.jpg,6,6,157,119,309
train00567.jpg,7,218,179,326,269
train00567.jpg,3,-5,81,100,217
train00567.jpg,3,74,38,190,173
train00568.jpg,5,141,92,193,223
train00568.jpg,5,145,359,198,476
train00568.jpg,6,109,172,212,371
train00568.jpg,7,87,192,383,528
train00568.jpg,1,354,92,457,457
train00568.jpg,0,137,406,160,466
train00569.jpg,5,260,391,328,507
train00569.jpg,6,127,181,300,352
train00569.jpg,7,165,127,401,500
train00569.jpg,7,281,146,414,511
train00569.jpg,5,153,138,228,236
train00569.jpg,0,122,135,200,187
train00570.jpg,7,272,389,358,695
train00570.jpg,8,243,317,528,480
train00570.jpg,6,170,242,812,694
train00570.jpg,5,273,640,374,695
train00570.jpg,8,486,504,690,621
train00570.jpg,6,1100,152,1253,293
train00571.jpg,0,27,89,140,236
train00571.jpg,7,59,237,128,381
train00571.jpg,3,105,20,325,160
train00572.jpg,6,915,204,1033,393
train00572.jpg,7,812,215,1006,468
train00572.jpg,6,801,326,952,499
train00572.jpg,8,674,226,844,496
train00572.jpg,6,798,59,969,227
train00572.jpg,6,671,46,1019,357
train00572.jpg,2,427,301,769,531
train00572.jpg,5,969,50,1024,164
train00573.jpg,2,68,344,186,622
train00573.jpg,7,186,549,424,617
train00573.jpg,8,436,352,504,555
train00574.jpg,7,109,267,171,434
train00574.jpg,7,1061,169,1092,261
train00574.jpg,5,1164,423,1213,505
train00574.jpg,5,1115,394,1164,488
train00575.jpg,6,33,196,148,391
train00575.jpg,6,24,397,234,539
train00575.jpg,7,27,260,86,502
train00575.jpg,3,30,39,244,133
train00575.jpg,7,48,142,121,436
train00576.jpg,7,75,354,517,454
train00576.jpg,3,817,189,980,374
train00576.jpg,4,972,174,1118,579
train00577.jpg,2,117,425,483,509
train00577.jpg,7,426,439,537,527
train00578.jpg,6,186,228,778,688
train00578.jpg,1,266,291,570,560
train00578.jpg,7,246,333,577,622
train00578.jpg,8,279,536,568,697
train00578.jpg,0,567,301,782,431
train00579.jpg,6,129,70,773,509
train00579.jpg,8,165,237,355,520
train00580.jpg,7,332,155,435,332
train00580.jpg,7,173,391,440,497
train00580.jpg,3,100,257,390,440
train00581.jpg,4,193,389,301,444
train00581.jpg,8,50,375,324,535
train00581.jpg,3,410,393,499,610
train00582.jpg,7,138,275,460,413
train00583.jpg,7,47,98,119,245
train00583.jpg,7,233,184,296,405
train00583.jpg,3,337,184,440,398
train00583.jpg,3,121,139,235,385
train00583.jpg,7,108,153,194,249
train00583.jpg,0,340,101,393,148
train00583.jpg,0,250,190,289,265
train00584.jpg,8,292,140,468,374
train00584.jpg,1,476,36,637,295
train00584.jpg,7,485,131,557,334
train00584.jpg,8,384,114,516,281
train00584.jpg,6,227,162,356,352
train00584.jpg,4,213,293,370,480
train00584.jpg,6,284,47,465,233
train00584.jpg,6,307,63,488,314
train00584.jpg,0,875,289,946,366
train00584.jpg,0,183,24,249,54
train00585.jpg,7,117,153,500,362
train00585.jpg,3,233,192,326,331
train00585.jpg,5,245,262,329,382
train00585.jpg,7,170,121,313,199
train00586.jpg,8,252,209,564,490
train00586.jpg,3,287,430,615,544
train00586.jpg,2,492,240,775,456
train00586.jpg,0,545,124,719,248
train00586.jpg,6,527,224,736,437
train00586.jpg,6,607,207,802,400
train00586.jpg,8,457,140,641,325
train00586.jpg,1,478,264,720,516
train00586.jpg,5,251,234,371,304
train00586.jpg,5,969,536,1067,606
train00586.jpg,5,985,590,1035,681
train00586.jpg,5,231,190,365,292
train00587.jpg,0,226,203,391,394
train00587.jpg,2,190,221,526,303
train00587.jpg,4,192,246,333,518
train00587.jpg,7,146,345,593,401
train00587.jpg,7,126,380,516,426
train00587.jpg,3,309,272,613,479
train00587.jpg,8,103,426,224,568
train00587.jpg,6,969,403,1075,623
train00587.jpg,6,1021,494,1147,629
train00587.jpg,3,988,203,1101,489
train00587.jpg,3,178,532,388,640
train00587.jpg,8,214,452,370,590
train00587.jpg,5,136,335,209,435
train00587.jpg,5,980,387,1031,517
train00587.jpg,3,128,381,347,452
train00587.jpg,3,202,313,303,458
train00587.jpg,0,252,425,304,488
train00587.jpg,0,988,364,1021,437
train00587.jpg,0,435,260,465,328
train00587.jpg,0,977,309,1005,370
train00588.jpg,0,77,372,223,435
train00588.jpg,8,40,254,329,445
train00589.jpg,2,181,212,539,422
train00589.jpg,1,169,221,313,527
train00589.jpg,6,241,116,462,252
train00589.jpg,6,243,95,487,231
train00589.jpg,3,200,125,472,228
train00589.jpg,7,346,191,494,256
train00590.jpg,7,187,379,342,427
train00590.jpg,1,229,306,467,631
train00590.jpg,5,244,325,341,392
train00590.jpg,0,398,239,610,391
train00590.jpg,6,236,237,784,653
train00591.jpg,8,98,67,231,309
train00591.jpg,6,196,91,284,314
train00591.jpg,7,169,115,242,282
train00591.jpg,3,95,234,233,317
train00591.jpg,6,210,83,322,281
train00591.jpg,5,286,110,339,226
train00591.jpg,0,114,185,191,247
train00592.jpg,6,277,80,793,369
train00592.jpg,5,213,299,262,405
train00592.jpg,8,423,218,618,356
train00592.jpg,0,1009,193,1086,344
train00592.jpg,8,1071,146,1169,240
train00592.jpg,0,1072,321,1109,378
train00593.jpg,2,891,263,1053,568
train00593.jpg,0,936,268,1054,352
train00593.jpg,5,599,151,717,230
train00593.jpg,4,403,241,649,415
train00593.jpg,5,548,266,642,351
train00593.jpg,5,399,350,485,467
train00593.jpg,3,387,177,589,351
train00593.jpg,6,203,51,746,529
train00593.jpg,0,934,345,1018,382
train00593.jpg,0,659,223,718,273
train00594.jpg,8,1134,252,1199,528
train00594.jpg,7,428,379,851,504
train00594.jpg,2,508,164,716,477
train00594.jpg,4,215,221,400,467
train00594.jpg,7,700,454,765,485
train00594.jpg,8,141,205,491,629
train00595.jpg,7,1041,263,1113,390
train00595.jpg,1,1029,141,1199,359
train00595.jpg,4,999,46,1111,369
train00595.jpg,4,1101,56,1191,347
train00595.jpg,4,1144,103,1197,409
train00595.jpg,3,1048,349,1175,450
train00595.jpg,1,360,231,716,453
train00595.jpg,7,292,309,480,411
train00595.jpg,6,206,50,594,272
train00595.jpg,0,278,258,343,328
train00596.jpg,4,155,431,212,533
train00596.jpg,7,83,209,165,471
train00596.jpg,7,78,169,105,453
train00596.jpg,8,133,283,306,561
train00596.jpg,3,43,63,228,202
train00597.jpg,7,130,179,232,366
train00597.jpg,2,204,211,526,400
train00597.jpg,5,238,429,343,489
train00597.jpg,8,777,440,951,692
train00597.jpg,7,882,390,968,692
train00597.jpg,6,922,394,1071,474
train00597.jpg,5,808,378,938,418
train00597.jpg,6,838,420,1125,728
train00597.jpg,7,90,148,530,468
train00598.jpg,2,685,216,770,485
train00598.jpg,5,710,264,815,342
train00598.jpg,8,638,287,847,439
train00598.jpg,7,679,50,738,182
train00598.jpg,6,632,98,813,246
train00598.jpg,6,405,132,861,463
train00598.jpg,7,999,254,1123,354
train00598.jpg,2,1031,49,1175,180
train00598.jpg,3,975,157,1092,399
train00598.jpg,6,996,136,1175,300
train00598.jpg,5,348,301,387,380
train00598.jpg,5,1077,167,1126,273
train00598.jpg,0,1118,284,1192,350
train00598.jpg,5,1100,48,1144,168
train00598.jpg,0,1024,317,1055,391
train00599.jpg,6,159,440,314,542
train00599.jpg,7,261,440,306,505
train00599.jpg,0,218,347,269,394
train00600.jpg,1,379,105,476,438
train00600.jpg,8,253,117,365,378
train00600.jpg,6,198,35,601,383
train00601.jpg,6,93,64,332,222
train00601.jpg,7,94,81,425,150
train00601.jpg,7,115,41,250,95
train00602.jpg,4,28,159,358,434
train00602.jpg,7,161,286,300,317
train00602.jpg,7,0,108,276,354
train00602.jpg,4,0,90,280,424
train00602.jpg,4,4,159,175,399
train00602.jpg,3,156,98,473,285
train00602.jpg,3,6,361,326,473
train00603.jpg,7,124,147,201,320
train00603.jpg,7,27,193,225,304
train00603.jpg,3,36,41,382,146
train00604.jpg,7,158,8,327,382
train00604.jpg,1,169,8,365,230
train00604.jpg,0,99,76,152,132
train00605.jpg,7,216,96,586,277
train00605.jpg,8,577,94,693,323
train00605.jpg,6,142,45,601,297
train00605.jpg,5,604,75,693,152
train00605.jpg,0,603,45,690,102
train00606.jpg,7,76,80,119,221
train00606.jpg,5,51,47,89,155
train00606.jpg,7,75,39,97,192
train00606.jpg,3,112,198,169,329
train00607.jpg,2,41,460,260,622
train00607.jpg,8,156,258,414,556
train00607.jpg,2,240,334,491,620
train00607.jpg,4,306,178,559,367
train00607.jpg,7,374,141,589,361
train00607.jpg,5,284,467,402,542
train00607.jpg,3,485,378,574,485
train00607.jpg,6,299,300,480,514
train00607.jpg,6,337,334,544,482
